time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.1400000000000006,-0.014571876046598006,0.0025143520830515054,11.580714542875057,0.020771349316317078,6.264042870551204,0.0,0.003230571597941735,0.04688834033378003,2.4530393957903085,0.062163819878141874,-0.10197558772438588,0.0,452.2976215697808,449.36671823423785,450.1806732454072,450.66229629210335
1.2000000000000006,-0.01395408845594861,0.005776240478297542,11.731141132818747,0.024372895832780905,6.257744290076712,0.0,0.017997221596702757,0.06221441900522793,2.5609224104347206,0.05536667626855824,-0.11177208664795985,0.0,445.8031285215954,444.9922814667618,445.399897575741,444.8461955303215
1.2600000000000007,-0.012252623245948724,0.010090953634011135,11.890423406330658,0.027466744142217614,6.250837719685563,0.0,0.03948755253682116,0.08196802046233154,2.748024049170885,0.04260493740893306,-0.12278891677854875,0.0,471.33948516809414,470.47620864330656,469.4728392206043,468.4831572358549
1.3200000000000007,-0.009194367650779398,0.015580005901622033,12.058079142123752,0.029948620760300138,6.2436929806111365,0.0,0.0631776658704834,0.10124741709197176,2.8402411634642375,0.03876156787341694,-0.11254093852950024,0.0,441.88861299078496,442.719687540519,441.6342842588359,441.3180837489344
1.3800000000000008,-0.004830151358509666,0.02208223241846559,12.224899100176463,0.032307184392194266,6.2367078022193,0.0,0.08278497710516622,0.11566444733313232,2.7206892927605426,0.04038285097938331,-0.1255870281686995,0.0,370.93311936925045,369.6344045182944,368.9330156170679,369.0941844549344
1.4400000000000008,0.001203758547013626,0.02975120813961977,12.392737827324774,0.03450879932230411,6.228945671626395,0.0,0.11916611806821957,0.14020947637603626,2.8735091934823864,0.028049279497882662,-0.138262362480631,0.0,461.41249138488104,460.39594082099023,460.9288909218918,459.95371634419655
1.5000000000000009,0.009440259834357142,0.03884113905721609,12.56694015874003,0.036031729054851525,6.220254617154852,0.0,0.1561860843607492,0.1629352941592662,2.9330261670473523,0.01942952654842709,-0.16318319261715977,0.0,433.7543873186846,431.6355781207761,432.463568923947,431.73703613403563
1.560000000000001,0.020241116107582603,0.049416144668274285,12.74730053602448,0.03692645091650082,6.210167939394896,0.0,0.20489559801761473,0.18966189256416618,3.078521183402601,0.003856332641350293,-0.1804300566589436,0.0,460.2964566388014,458.90318428534465,460.6369062027885,459.40363965739414
1.620000000000001,0.03406199000553964,0.061546762004391846,12.934658022377139,0.037353559030735894,6.199331085318537,0.0,0.2568671878440172,0.21471261577000203,3.1663923808607874,0.01295330600758043,-0.18098459177671417,0.0,443.0562651733385,442.9790182779979,442.49182814864287,443.2399866218002
1.680000000000001,0.05116546261914584,0.07516591172449184,13.126624610180716,0.03807924176154742,6.188810981265762,0.0,0.3142663124555066,0.2393202131014162,3.232200694151491,0.010319755593587911,-0.16593761352366654,0.0,435.5939228661879,436.8200137046725,437.2067738439755,436.98717414841764
1.740000000000001,0.07190722971534463,0.09027055849353732,13.322423179429586,0.03859409412643178,6.17848085862035,0.0,0.37808041167574924,0.26421069307957573,3.294123902017072,0.00485410469229794,-0.18906620285683104,0.0,437.58876960989403,435.62943512688855,435.70852383680494,435.2512063861943
1.8000000000000012,0.09660614363535953,0.10684845168307991,13.521184807435285,0.03909454968733872,6.167091138886647,0.0,0.44625600771489304,0.2884123604750052,3.3310155865369073,0.014533872654487565,-0.19139633676657186,0.0,429.0412718399329,428.80687912596636,427.83433349302703,428.65762379423614
1.8600000000000012,0.12634121139239682,0.1251303256345717,13.728290965316953,0.03953252160728837,6.155771043487235,0.0,0.5462217496353847,0.3210343273632226,3.571592196795384,-0.013914054151253321,-0.18371225750611278,0.0,491.8064708272806,492.34441680407025,491.8039107165655,489.69222330687427
1.9200000000000013,0.16192966130810507,0.14524313621630086,13.946543612098713,0.03912697875198834,6.145188514950117,0.0,0.6411475882981326,0.3493036514490941,3.7028871409362103,0.004672471350758345,-0.1647250281169848,0.0,460.81883671402255,462.28832476202933,459.6291946503499,461.10002613442583
1.9800000000000013,0.20295108302911943,0.16691014397701234,14.169187629279294,0.0392121855065124,6.135524511199485,0.0,0.7270913978344775,0.37293659817301694,3.718358396676022,-0.006041746182147301,-0.1546115772656805,0.0,425.2033907816765,426.04297299151784,425.59520168320375,424.6770952559487
2.0400000000000014,0.2500046535492114,0.1901758752201662,14.397401074755258,0.03872543370696935,6.126253537118153,0.0,0.8423043744243107,0.4025075127538149,3.887974086314942,-0.012614177922298806,-0.15432647084989096,0.0,474.1960316687596,474.19701891222235,474.66193391779814,474.1573753976902
